id,left,top,mean_x,mean_y,mean_ndvi,stddev_ndvi,ndvi_water,ndvi_sand,ndvi_wasteland,ndvi_grass,ndvi_argoforests,ndvi_forest,mean_ndwi,stddev_ndwi,mean_ndbi,stddev_ndbi,mean_ui,stddev_ui,mean_laterite,stddev_laterite,mean_biotite,stddev_biotite,mean_fe3+,stddev_fe3+,mean_gossan,stddev_gossan,mean_fe2+,stddev_fe2+,mean_elv,std_elv,average_jan,average_feb,average_march,average_april,average_may,average_june,average_july,average_aug,average_sep,average_oct,average_nov,average_dec,annual_temp,average_jan_rain,average_feb_rain,average_march_rain,average_april_rain,average_june_rain,average_oct_rain,average_nov_rain
46645,66.36,30.26,66.335,30.235,0.038019945,0.015036668,41,293278,16638,292,0,0,-0.147474416,0.023207378,0.147474416,0.023207378,0.080145109,0.029070096,1.146660682,0.029328804,0.87265,0.021971277,1.164973038,0.024480037,1.454037402,0.06303219,2.035064996,0.065679554,1437.671355,74.08357941,12.6,20.87,28.08,9.76,16.25,50.58,50.03,48.75,44.43,35.89,24.26,18.41,29.99,0.001633144,0.001156107,0.002529202,0.000716136,0.000868924,0.002303013,0.000797532
46650,66.61,30.26,66.585,30.235,0.05120342,0.007164363,0,236284,73926,39,0,0,-0.125636054,0.014259516,0.125636054,0.014259516,0.075484337,0.016126045,1.106746839,0.012156337,0.903662349,0.00976517,1.239752328,0.014982987,1.427193899,0.046967389,1.970636005,0.040159052,1563.454253,33.20816251,11.21,22.65,31.5,5.67,9.96,53.19,53.54,52.07,48.16,39.06,27.46,19.57,31.17,0.001839112,0.001408606,0.003321313,0.00162266,0.000653676,0.001980797,0.000996398
46655,66.86,30.26,66.835,30.235,0.07091981,0.048551458,1,120473,180773,7382,1225,395,-0.113719109,0.040410665,0.113719109,0.040410665,0.043177158,0.059148327,1.15464659,0.061959268,0.868279189,0.041196496,1.230908077,0.037995713,1.452600363,0.091118232,1.9102654,0.107802496,1621.263077,56.92694685,9.3,19.38,26.69,16.05,21.08,49.55,49.6,46.99,43.69,35.47,24.69,17.1,29.97,0.00144746,0.00130654,0.003017055,0.001396919,0.000639492,0.0014068,0.000952331
46660,67.11,30.26,67.085,30.235,0.090476263,0.078641184,5998,9138,282987,5632,3317,3177,-0.129012406,0.063909668,0.129012406,0.063909668,0.052472562,0.081226103,1.169943594,0.06572774,0.857060877,0.042139613,1.203317078,0.083878323,1.574614487,0.196306531,1.959920064,0.129455123,2001.960937,47.39408038,2.55,14.66,19.5,13.23,18.22,41.71,41.58,38.38,36.02,28.49,19.45,13.09,23.91,0.001462332,0.001580376,0.003401053,0.001839534,0.000654408,0.001121084,0.001427994
46665,67.36,30.26,67.335,30.235,0.098407827,0.017020375,0,766,309376,107,0,0,-0.133163652,0.02123601,0.133163652,0.02123601,0.048265039,0.023358949,1.188149551,0.053348465,0.843320236,0.037373927,1.261993367,0.046525208,1.595773621,0.096222402,1.896110221,0.056154259,2129.229601,120.8096448,4.83,15.73,18.07,15.53,19.32,37.39,35.58,33.32,34.52,29.22,19.93,14.73,23.18,0.001810329,0.00180825,0.004538868,0.00301369,0.00069988,0.000931181,0.002365322
46670,67.61,30.26,67.585,30.235,0.076898491,0.017193434,0,18595,291585,69,0,0,-0.143464959,0.020938959,0.143464959,0.020938959,0.049401062,0.027326082,1.209702723,0.029619198,0.827138234,0.020193836,1.210610091,0.030103471,1.559077193,0.066686311,1.932218251,0.066872646,1401.28765,138.188736,11.94,19.93,21.55,14.83,23.05,39.67,37.06,34.56,35.11,31.31,22.86,16.76,25.72,0.001476551,0.001019453,0.004916448,0.003599626,0.000597411,0.002633261,0.00286137
46675,67.86,30.26,67.835,30.235,0.15522519,0.042851118,0,1562,263364,44728,493,102,-0.127019459,0.031687127,0.127019459,0.031687127,0.023457126,0.046592826,1.233024667,0.048640596,0.812217767,0.031175633,1.152691193,0.034927245,1.77208771,0.132709014,1.920817988,0.089659728,1746.914169,276.4652765,9.42,17.39,18.7,12.04,17.93,34.82,29.97,27.95,31.98,28.13,20.52,14.49,21.94,0.000980417,0.000589491,0.003369814,0.001573793,0.000519512,0.001835234,0.002175107
46680,68.11,30.26,68.085,30.235,0.131467595,0.045778195,28,818,297557,9053,1798,995,-0.098971375,0.040773389,0.098971375,0.040773389,-0.009795422,0.049924423,1.245298905,0.046717002,0.804073857,0.028499568,1.192462893,0.047344014,1.596350705,0.133988229,1.8249078,0.07931141,2006.423528,87.58596478,5.64,16.33,16.99,8.05,14.48,35.59,33.17,32.44,32.63,28.17,20.18,13.64,21.44,0.00075934,0.000367345,0.00308958,0.00190239,0.000474955,0.002103185,0.002014178
46685,68.36,30.26,68.335,30.235,0.103870311,0.022278016,0,860,307346,2003,40,0,-0.13143791,0.028082153,0.13143791,0.028082153,0.022079169,0.03321151,1.247162215,0.037019355,0.802551467,0.02404193,1.239030553,0.033270179,1.608980206,0.110601171,1.85513075,0.063320128,1475.04097,74.62967327,10.7,19.38,20.09,-0.8,2.33,39.67,38.76,36.32,36.03,31.52,23.39,16.67,22.84,0.000595896,0.000266567,0.002669973,0.002524978,0.000402156,0.002321498,0.001841452
46690,68.61,30.26,68.585,30.235,0.096623357,0.028626019,0,3297,303231,3442,268,11,-0.120992848,0.026655034,0.120992848,0.026655034,0.008589971,0.032328701,1.254914569,0.052887601,0.798339527,0.034795547,1.23386944,0.036410924,1.551465468,0.093590523,1.830534184,0.061451488,1311.883488,149.2085142,13.92,21.53,23.16,-0.23,2.9,43.96,42.28,39.56,39.27,34.98,26.45,19.59,25.61,0.000587932,0.000261868,0.002297921,0.002367417,0.000486774,0.002238569,0.001508
46695,68.86,30.26,68.835,30.235,0.095937811,0.025190932,0,1095,306326,2785,43,0,-0.142497607,0.023740989,0.142497607,0.023740989,0.032196687,0.02973785,1.250270847,0.046275275,0.800925773,0.030186293,1.213507054,0.038086156,1.617515286,0.077213342,1.893268117,0.054143957,1081.677002,58.8374542,14.7,22.89,24.29,4.87,10.29,45.27,43.54,41.22,41.8,36.15,26.71,18.88,27.55,0.000555445,0.000224864,0.001827028,0.00188349,0.000513318,0.001865998,0.001139497
46700,69.11,30.26,69.085,30.235,0.108515193,0.040792767,0,6513,291459,11651,568,58,-0.165163272,0.037423489,0.165163272,0.037423489,0.06020793,0.050583969,1.238976145,0.060830958,0.809081447,0.040571036,1.18937808,0.036773052,1.740288607,0.106050149,1.975546867,0.098289079,1174.384326,102.7790725,12.43,20.2,22.31,21.05,26.01,40.82,39.72,37.32,37.53,33.1,23.62,17.48,27.63,0.000675711,0.000188989,0.001615486,0.002268136,0.000589068,0.001349657,0.001169904
46705,69.36,30.26,69.335,30.235,0.090779908,0.028503724,0,14322,294476,2005,3,0,-0.177066112,0.038967236,0.177066112,0.038967236,0.083548162,0.048336997,1.211195183,0.054466765,0.827301983,0.037458047,1.195909828,0.037817489,1.722243103,0.130595736,2.025406878,0.116188258,1281.3123,94.52339541,14.15,22.82,22.99,0.7,6.51,42.19,39.94,37.32,40.39,35.82,27.1,20.57,25.88,0.000798378,0.000219511,0.001581505,0.002419925,0.000730327,0.001083103,0.001101741
46710,69.61,30.26,69.585,30.235,0.12989376,0.036123344,0,1967,293801,15035,3,0,-0.152500434,0.031713914,0.152500434,0.031713914,0.056344987,0.055172347,1.216574648,0.06659832,0.824348275,0.043677451,1.177403943,0.034172287,1.769960458,0.100561876,1.97660116,0.121277309,1473.980988,109.8457056,11.9,20.14,20.51,7.71,11.9,37.33,35.16,33.29,38.02,32.99,23.94,17.3,24.18,0.000919042,0.000258202,0.001521697,0.00241467,0.000727563,0.00087623,0.001034746
46715,69.86,30.26,69.835,30.235,0.11952443,0.030332514,0,558,302475,7771,2,0,-0.129727225,0.028966388,0.129727225,0.028966388,0.029766703,0.04473676,1.224596469,0.057024172,0.81833491,0.03767175,1.147170518,0.04591564,1.653407174,0.083284954,1.938665759,0.088622297,1314.847114,59.33576764,12.91,21.19,20.91,7.95,12.65,35.57,35.45,33.88,37.52,33.53,24.91,18.57,24.59,0.001044682,0.000309396,0.001682301,0.00260394,0.000875752,0.00178218,0.00106784
46720,70.11,30.26,70.085,30.235,0.115227151,0.033536509,0,2326,300662,7817,1,0,-0.096943785,0.029750286,0.096943785,0.029750286,-0.02658948,0.042858222,1.282410989,0.050534788,0.780963624,0.030744093,1.09631928,0.03794532,1.53795049,0.138565078,1.864830023,0.072395807,1441.675291,303.7696093,13.02,19.41,20.56,19.04,24.32,32.36,31.97,30.12,31.65,31.05,22.82,17.75,24.51,0.001470006,0.000456418,0.003709516,0.004661667,0.000818934,0.002047452,0.001872652
46725,70.36,30.26,70.335,30.235,0.037953579,0.019132203,0,270639,39802,365,0,0,-0.153161136,0.029262571,0.153161136,0.029262571,0.046480538,0.03296032,1.241550646,0.037792105,0.806144733,0.023962139,1.133410906,0.032376476,1.472112025,0.085831468,1.982887975,0.079437041,496.7605256,73.14274048,18.61,26.13,24.51,-0.58,3.16,40.13,39.05,36.36,38.81,38.27,28.89,22.58,26.33,0.001325803,0.000309383,0.002588695,0.002843619,0.000653676,0.002326119,0.001419762
46730,70.61,30.26,70.585,30.235,0.055903264,0.053608066,82,196263,104010,10411,40,0,-0.090402116,0.050746712,0.090402116,0.050746712,-0.027911559,0.07135129,1.27089773,0.072727519,0.789261469,0.042696692,1.083013874,0.055191903,1.348486065,0.126060588,1.879975708,0.114783015,130.1431209,3.927011536,17.17,21.26,21.45,11.69,15.65,39.47,33.93,32.49,31.96,32.62,28,19.71,25.45,0.00083179,0.000123342,0.001206692,0.001575011,0.000639492,0.002303013,0.000678229
46735,70.86,30.26,70.835,30.235,0.279010669,0.093038231,0,96,65203,181270,63611,626,0.051533851,0.068919389,-0.051533851,0.068919389,-0.244377522,0.100121486,1.498650702,0.130707221,0.672390044,0.059207756,0.957128949,0.083087091,1.61921636,0.184874394,1.67076781,0.073005156,126.274994,2.196561719,16.34,22.76,23.74,1.5,5.94,33.24,31.23,31.73,32.25,30.39,24.64,19.34,22.76,0.000537211,2.35E-05,0.000630967,0.001511305,0.000654408,0.001980797,0.000422855
46740,71.11,30.26,71.085,30.235,0.122286475,0.085618144,1438,64499,187901,53497,3279,192,-0.089249596,0.075471843,0.089249596,0.075471843,-0.03238496,0.118431403,1.285726402,0.130113647,0.785336223,0.074857814,1.074982658,0.073089379,1.548783164,0.194803791,1.896092836,0.159983535,124.5613153,2.419174506,18.41,26.4,25.2,4.95,10.68,39.89,36.4,38.06,36.29,34.32,27.86,22.72,26.77,0.000616108,5.29E-05,0.000657865,0.001845531,0.00069988,0.0014068,0.000668106
46745,71.36,30.26,71.335,30.235,0.199743216,0.165376877,655,61209,101216,89000,47447,11279,0.05376402,0.095639779,-0.05376402,0.095639779,-0.214953765,0.136616596,1.415219462,0.198516551,0.7193661,0.092313222,1.021551836,0.110499507,1.427834823,0.386760669,1.658096787,0.124744686,120.2332266,2.315662587,15.11,21.57,22.53,3.48,8.43,34.27,32.81,34.89,31.86,32.12,25.51,19.33,23.49,0.000533772,5.45E-05,0.000678553,0.001034107,0.000597411,0.001121084,0.000800918
46750,71.61,30.26,71.585,30.235,0.235955162,0.136883107,125,6804,146036,77855,77419,2567,0.034999453,0.099479533,-0.034999453,0.099479533,-0.207187506,0.152561984,1.449452617,0.203333167,0.702863651,0.093091492,1.028403248,0.132550903,1.54075227,0.221568743,1.672439367,0.100302327,126.9925775,2.060482051,15.73,21.54,22.06,-1.32,1.41,35.94,34.41,34.95,33.2,30.44,25.03,19.32,22.73,0.000594717,0.000189901,0.000776663,0.001128274,0.000519512,0.000931181,0.001132299
46755,71.86,30.26,71.835,30.235,0.147573213,0.101179612,0,16827,224288,51574,16811,1306,-0.039779734,0.070302524,0.039779734,0.070302524,-0.08073673,0.104648486,1.281881334,0.117071951,0.78595114,0.064373801,1.112084419,0.086097563,1.476840859,0.190924438,1.771617762,0.11253237,130.7803708,2.083053126,15.95,20.31,21.7,12.44,20.87,37.22,35.04,34.69,34.22,32.54,26.22,19.03,25.85,0.000480423,0.000315721,0.00080206,0.001257646,0.000474955,0.002846031,0.000981605
46760,72.11,30.26,72.085,30.235,0.143333687,0.105145365,0,18315,224601,49020,16617,2253,-0.064350109,0.077303061,0.064350109,0.077303061,-0.051912608,0.120744501,1.274015817,0.142357419,0.793456722,0.077284809,1.104714581,0.094204906,1.537366106,0.186675879,1.836309145,0.136413384,137.6096695,1.886996196,16.04,21.05,22.71,13.85,18.88,38.06,36.25,34.94,34.58,33.61,27.26,19.58,26.4,0.000449694,0.000400121,0.000781644,0.001138419,0.000402156,0.00178218,0.000820037
46765,72.36,30.26,72.335,30.235,0.140128183,0.083467776,7,16727,225745,62065,5739,523,-0.031694562,0.065378269,0.031694562,0.065378269,-0.094878799,0.095909891,1.295778814,0.102207459,0.776267028,0.057867901,1.089004685,0.061195678,1.424156419,0.142785705,1.761550646,0.115172052,141.2881633,1.625879589,15.27,21.32,23.75,1.43,6.93,38.34,35.5,35.2,35.92,34.66,26,18.57,24.41,0.000525511,0.000267614,0.000625695,0.00081924,0.000486774,0.002047452,0.000866223
46770,72.61,30.26,72.585,30.235,0.172988295,0.085128067,0,1764,201843,97773,9416,10,-0.025227891,0.060276738,0.025227891,0.060276738,-0.123363642,0.097730416,1.357202306,0.123183228,0.742595124,0.06424949,1.064989994,0.066162096,1.50356544,0.146125757,1.736174366,0.106309707,145.6884662,1.452105664,15.65,21.24,24.67,0.21,3.02,38.1,35.64,36.14,33.96,31.68,25.53,20.01,23.82,0.000548771,5.77E-05,0.000580653,0.000718034,0.000513318,0.002326119,0.000855312
46775,72.86,30.26,72.835,30.235,0.269148762,0.10016509,0,9,87848,157599,64379,971,0.063718268,0.082030242,-0.063718268,0.082030242,-0.259957401,0.126475488,1.521849031,0.173467791,0.665833929,0.07727466,0.997006654,0.078813461,1.545130564,0.152793884,1.613085558,0.103007252,150.9447539,1.411231722,15.46,21.96,24.2,5.87,12.14,34.36,35.48,34.06,32.29,30.05,24.27,19.81,24.16,0.000606475,3.39E-05,0.000658958,0.000592217,0.000589068,0.002303013,0.000770189
46780,73.11,30.26,73.085,30.235,0.29940738,0.098023395,0,0,53563,168531,86567,2145,0.071571623,0.079829249,-0.071571623,0.079829249,-0.259240266,0.121142625,1.49432823,0.16859686,0.677833665,0.077098059,0.983511226,0.086309102,1.625000869,0.163248688,1.627872628,0.090166463,156.749482,1.712895194,16.57,21.66,23.35,0.76,3.96,33.98,35.56,33.76,31.53,30.38,24.4,20.02,22.99,0.000618687,5.50E-05,0.000665934,0.000531788,0.000730327,0.001980797,0.000651985
46785,73.36,30.26,73.335,30.235,0.160002317,0.131798952,2046,27435,206465,37279,30395,7186,-0.040859668,0.11545968,0.040859668,0.11545968,-0.08028513,0.166349413,1.298962086,0.194394247,0.784275111,0.097784049,1.092872596,0.116926022,1.545390404,0.298568296,1.816796233,0.169255177,159.8901602,2.238587896,15.45,20.27,23.17,20.41,25.27,35.52,34.08,34.04,33.65,33.23,26.65,20.08,26.82,0.000675534,8.73E-05,0.000639572,0.000539253,0.000727563,0.0014068,0.000539738
46790,73.61,30.26,73.585,30.235,0.159241649,0.125617097,1,18912,216132,44625,22050,9086,-0.059358571,0.103775403,0.059358571,0.103775403,-0.055024292,0.14930793,1.274002465,0.161580427,0.79596298,0.088041789,1.089783434,0.117238444,1.59357506,0.290494682,1.85938978,0.167326634,167.8608603,1.760553348,16.22,18.98,22.04,3.16,10.46,37.43,32.94,31.56,30.2,28.66,25.2,21.09,23.16,0.000698099,0.000107389,0.00060822,0.000534767,0.000875752,0.001121084,0.000538157
46795,73.86,30.26,73.835,30.235,0.069115204,0.035856417,0,99518,205742,5128,418,0,-0.158444496,0.027732622,0.158444496,0.027732622,0.07519472,0.043296549,1.185979743,0.066838753,0.84577846,0.045973179,1.20705173,0.036597763,1.584211116,0.087615389,1.996183407,0.090656354,172.9102099,1.659755134,16.07,20.82,23.64,-0.55,4.15,42.76,39.24,37.29,38,38.47,29.14,20.18,25.77,0.000754232,0.000129728,0.000646468,0.000490336,0.001696862,0.000931181,0.000553631
46977,66.46,30.21,66.435,30.185,0.046566829,0.013745176,1,287473,23208,121,3,0,-0.136357149,0.023701837,0.136357149,0.023701837,0.08331287,0.030504725,1.113633714,0.022718442,0.898322169,0.017760431,1.229582119,0.037468481,1.445564725,0.055813325,1.998116156,0.085444709,1506.041129,14.97581353,11.81,22.77,30.95,18.86,23.49,53,52.8,50.78,46.94,38.11,27.35,19.47,33.03,0.00170805,0.001183558,0.002666227,0.000866172,0.000818934,0.002228589,0.000818334
46982,66.71,30.21,66.685,30.185,0.054554706,0.010360658,0,160444,150357,5,0,0,-0.13076234,0.01930867,0.13076234,0.01930867,0.051529475,0.021096881,1.173761607,0.029277857,0.852459155,0.021374524,1.219674588,0.036470767,1.452748338,0.066535183,1.930318784,0.050689176,1991.938919,182.8957365,6.53,17.34,24.32,12.37,18.04,45.41,45.23,42.95,40.39,32.36,22.93,15.43,26.94,0.001739146,0.001324055,0.003187792,0.001529537,0.000653676,0.002450598,0.00096725
46987,66.96,30.21,66.935,30.185,0.103281629,0.098930586,0,110229,161227,27465,8961,2924,-0.05630493,0.065591058,0.05630493,0.065591058,0.000853909,0.092429425,1.121780146,0.083964105,0.895699858,0.057536415,1.140933283,0.066658389,1.395553754,0.201547286,1.896135596,0.12959539,1668.276244,18.84524854,6.09,17.02,22.04,0.03,4.37,42.07,41.98,39.76,36.61,28.53,19.43,13.23,22.6,0.001459088,0.001311963,0.003103906,0.00149809,0.000639492,0.002962731,0.001042082
46992,67.21,30.21,67.185,30.185,0.090042953,0.021469979,0,17796,292836,153,21,0,-0.146133601,0.020692685,0.146133601,0.020692685,0.051674421,0.026112857,1.210974112,0.035137717,0.826476259,0.024450605,1.232809212,0.03331526,1.610270748,0.07928873,1.922336281,0.068717834,2258.833987,257.750889,1.12,13.65,18.15,16,21.02,38.6,37.76,35.6,34.81,28.07,19.02,12.88,23.06,0.001610805,0.001661946,0.003787586,0.002210317,0.000654408,0.004068597,0.001649128
46997,67.46,30.21,67.435,30.185,0.074725777,0.018016208,0,23091,287570,145,0,0,-0.147147803,0.017459639,0.147147803,0.017459639,0.070243882,0.024371452,1.169051273,0.034664439,0.856135531,0.024952635,1.236881817,0.035004052,1.564178716,0.071599715,1.961660618,0.055524309,1594.133729,169.2578165,9.59,19.53,21.39,0.44,10.2,39.91,37.77,35.18,36.52,31.7,22.48,16.97,23.47,0.001834198,0.001681471,0.004856778,0.003331536,0.00069988,0.004342195,0.002553373
47002,67.71,30.21,67.685,30.185,0.097661693,0.059938924,0,23549,266067,18188,2795,207,-0.130371968,0.044765508,0.130371968,0.044765508,0.037311538,0.063187091,1.208445075,0.063182994,0.829643154,0.041134529,1.186176103,0.057150297,1.588215961,0.123880828,1.930713918,0.109429226,1231.142765,55.62989402,14.31,22.48,22.79,10.58,15.76,41.65,37.68,33.69,38.02,33.54,25.02,18.76,26.19,0.001376136,0.000797108,0.004732827,0.003225419,0.000597411,0.001991784,0.002813268
47007,67.96,30.21,67.935,30.185,0.154985007,0.04233559,0,2422,265275,42615,356,138,-0.128653244,0.039948539,0.128653244,0.039948539,0.034240813,0.056606024,1.21104126,0.053196249,0.827225922,0.034205939,1.154642092,0.045660202,1.77806812,0.144185377,1.945087193,0.106646871,1742.724677,329.8767898,9.86,17.48,18.68,13.73,18.19,34.67,30.1,27.43,31.76,28.46,20.43,14.88,22.14,0.000885061,0.000429876,0.003217173,0.001283286,0.000519512,0.001648166,0.001996388
47012,68.21,30.21,68.185,30.185,0.149564648,0.028167546,0,874,291520,18412,0,0,-0.113615696,0.028952171,0.113615696,0.028952171,0.008902692,0.036727473,1.234942118,0.035312797,0.810419361,0.023218654,1.175454528,0.043830609,1.703022014,0.113409674,1.872649981,0.064021627,1996.699723,165.9325669,5.81,16.1,16.6,1.92,9.21,35.8,35.03,32.24,31.84,28.03,19.59,12.63,20.4,0.000710057,0.00027031,0.003029607,0.001668424,0.000474955,0.00178646,0.001790928
47017,68.46,30.21,68.435,30.185,0.099293289,0.028359151,0,3414,303688,3482,214,8,-0.149272279,0.035228906,0.149272279,0.035228906,0.055989749,0.042244187,1.208580401,0.040063223,0.828317664,0.027565599,1.19204433,0.039874127,1.656074464,0.145026021,1.962634183,0.092939708,1341.166903,161.0434042,11.68,19.6,20.85,13.38,21.94,39.65,38.81,37,35.95,31.36,23.18,16.6,25.83,0.000596344,0.000209463,0.002668766,0.002272197,0.000402156,0.002486289,0.001631777
47022,68.71,30.21,68.685,30.185,0.085321101,0.022494978,0,15723,293882,1201,0,0,-0.196248978,0.030880847,0.196248978,0.030880847,0.111692277,0.059256623,1.191392476,0.079461929,0.843054285,0.055529243,1.206902344,0.030763948,1.769041878,0.088567662,2.090558033,0.158782763,1145.228361,88.95898438,13.46,21.79,22.85,22.05,26.8,43.01,40.8,38.56,39.49,34.89,25.96,19.13,29.07,0.000566212,0.000195076,0.002189775,0.002193341,0.000486774,0.00238243,0.00134762
47027,68.96,30.21,68.935,30.185,0.09097807,0.027579382,0,773,306119,3906,8,0,-0.159898458,0.034853098,0.159898458,0.034853098,0.059228522,0.033802961,1.227394677,0.043382741,0.815768261,0.02935603,1.197802327,0.029963888,1.661220182,0.102908434,1.963893297,0.069184791,1053.140592,55.61348071,12.95,21.05,22.74,10.15,15.21,42.68,40.66,37.9,38.62,34.03,24.92,17.94,26.57,0.000541722,0.000153751,0.001638196,0.001837353,0.000513318,0.002665484,0.001053257
47032,69.21,30.21,69.185,30.185,0.122644157,0.024146091,0,89,307792,2922,3,0,-0.161192448,0.021971767,0.161192448,0.021971767,0.059810814,0.034172469,1.229315843,0.053588291,0.815004504,0.035498191,1.165810795,0.032210926,1.774454097,0.093472615,1.988386099,0.072064227,1419.14051,158.9388064,11.2,18.85,21,1.93,7.46,37.35,35.38,33.68,35.92,30.7,21.77,15.58,22.57,0.000652786,0.000144503,0.001471468,0.002374969,0.000589068,0.003121883,0.001177699
47037,69.46,30.21,69.435,30.185,0.089143517,0.028434426,39,19413,289598,1752,4,0,-0.177927775,0.03437483,0.177927775,0.03437483,0.111201006,0.053113643,1.147045424,0.052536077,0.873602279,0.039240182,1.199677805,0.041823372,1.717063409,0.096412868,2.092830544,0.14643796,1187.430245,55.98940768,14.27,23.78,23.73,1.26,6.45,41.2,39.82,38.04,42.08,36.64,26.94,20.58,26.23,0.000785831,0.000202184,0.001473186,0.002581683,0.000730327,0.003121883,0.001155273
47042,69.71,30.21,69.685,30.185,0.130965361,0.041238397,0,11,295971,13030,1661,133,-0.131194507,0.035084387,0.131194507,0.035084387,0.022579004,0.046014321,1.246132089,0.055739465,0.80407312,0.03599788,1.213574223,0.038034355,1.698991204,0.102893042,1.875192821,0.07513896,1628.399862,66.26113611,10.42,19.13,18.54,10.04,17.38,34.42,34.19,30.92,35.02,32.11,23.32,16.73,23.52,0.00095132,0.000271705,0.001514093,0.002629934,0.000727563,0.003399505,0.001114922
47047,69.96,30.21,69.935,30.185,0.1058051,0.026752476,0,180,307488,3130,8,0,-0.137124348,0.022505218,0.137124348,0.022505218,0.049541515,0.0355951,1.194322761,0.045194045,0.838456465,0.031274002,1.162298154,0.040832941,1.63185878,0.073640877,1.968508233,0.079242439,1184.000597,36.65025699,14.53,21.74,21.05,0.79,3.89,36.15,35.39,34.21,37.87,35.58,26.11,20.7,24,0.001192556,0.000362577,0.002142528,0.003237725,0.000875752,0.004594503,0.00132369
47052,70.21,30.21,70.185,30.185,0.066148369,0.020893295,0,97961,212460,385,0,0,-0.136162108,0.016592915,0.136162108,0.016592915,0.041408177,0.026722964,1.21116555,0.032886416,0.826235851,0.021956972,1.120321229,0.022554901,1.502622858,0.049178546,1.980886823,0.054397061,585.457099,39.46745093,18.54,26.28,25.86,15.89,19.59,39.78,38.14,37.11,38.82,37.84,28.97,23.19,29.17,0.001480343,0.000442856,0.003475608,0.0044901,0.002636234,0.004373641,0.001882421
47057,70.46,30.21,70.435,30.185,0.042032522,0.022191026,0,257295,53312,199,0,0,-0.156642246,0.018682525,0.156642246,0.018682525,0.055745224,0.025017175,1.226954917,0.026156053,0.815370456,0.017067749,1.157862396,0.029605501,1.493210556,0.058914245,1.983711865,0.048907988,205.512978,27.91490287,19.71,27.51,26.48,15.94,21.77,41.18,39.51,37.81,39.14,39.01,29.77,23.74,30.13,0.00122094,0.000267149,0.002206902,0.002598184,0.001696862,0.002066412,0.001322799
47062,70.71,30.21,70.685,30.185,0.119489392,0.077307545,0,26958,240172,38107,5522,47,-0.050819289,0.058531906,0.050819289,0.058531906,-0.081723004,0.082382528,1.30893847,0.079813893,0.766634138,0.043762231,1.093047045,0.060133138,1.415885504,0.11909843,1.7765334,0.089146032,124.2910922,1.7139486,16.28,20.63,21.58,7.16,13.37,38.42,33.59,32.02,31.44,30.9,25.48,19.03,24.16,0.000728978,9.63E-05,0.001025246,0.001592724,0.000818934,0.001824005,0.000652237
47067,70.96,30.21,70.935,30.185,0.151541894,0.079748426,1,9587,229102,65324,6583,209,-0.030243592,0.058035305,0.030243592,0.058035305,-0.110221971,0.089479572,1.33291513,0.107121053,0.754799328,0.05725736,1.046248753,0.063712694,1.453103865,0.146009983,1.772102823,0.092969725,122.3337989,2.155641822,17.04,22.23,23.44,0.89,7.21,36.55,34.09,34.98,33.74,31.98,25.55,20.23,23.99,0.000521453,2.98E-05,0.000611109,0.001598229,0.000653676,0.002205579,0.000512077
47072,71.21,30.21,71.185,30.185,0.070973469,0.059852118,796,148187,149062,12131,606,24,-0.115958444,0.052860878,0.115958444,0.052860878,0.021188748,0.07489151,1.21297446,0.075741919,0.827373571,0.047996283,1.09199758,0.04486422,1.46968601,0.175388114,1.971566218,0.11670835,122.6041035,3.189644462,19.56,27.18,26.31,-0.62,4.12,41.45,38.35,38.54,38.7,36.98,30.22,22.37,26.93,0.000560182,5.04E-05,0.000653354,0.001656864,0.000639492,0.003540114,0.000727936
47077,71.46,30.21,71.435,30.185,0.062996757,0.064620589,0,205775,88080,15091,1842,18,-0.076708815,0.041232257,0.076708815,0.041232257,-0.005390597,0.064975874,1.181526032,0.071096344,0.849031196,0.044810675,1.125348031,0.044849564,1.328649447,0.108439865,1.886758492,0.093018427,124.8233602,3.140040701,17.41,24.85,26.25,20.94,27.62,39.4,38.04,39.48,38.25,34.96,27.72,20.45,29.61,0.000497877,8.11E-05,0.000671,0.001006146,0.000654408,0.002340191,0.000863754
47082,71.71,30.21,71.685,30.185,0.215625535,0.117224277,0,2080,162834,96922,47832,1138,0.015168047,0.084166755,-0.015168047,0.084166755,-0.179814515,0.129840718,1.415106755,0.167799122,0.716020444,0.079827708,1.05231289,0.113927714,1.526194829,0.191458183,1.677393165,0.097932678,127.8763751,1.925567853,15.63,20.25,21.73,15.93,20.82,35.49,34.32,33.95,32.61,30.52,24.93,19.45,25.47,0.000552971,0.000238706,0.000777272,0.001193841,0.00069988,0.002551384,0.001119538
47087,71.96,30.21,71.935,30.185,0.10703397,0.076959988,0,52656,223223,29243,5400,284,-0.090709896,0.058803821,0.090709896,0.058803821,-0.013243245,0.088305876,1.237003501,0.097836999,0.8129604,0.05816429,1.14243808,0.071800378,1.499688584,0.161422139,1.866381183,0.128176743,133.6037662,3.254980737,16.25,21.46,22.52,15.49,21.79,38.67,36.29,35.05,34.94,34.67,27.92,19.25,27.02,0.000458393,0.000358328,0.000806903,0.001273469,0.000597411,0.003121883,0.000944338
